Attr1,Attr2,Attr3,Attr4,Attr5,Attr6,Attr7,Attr8,Attr9,Attr10,Attr12,Attr13,Attr14,Attr15,Attr16,Attr17,Attr18,Attr19,Attr20,Attr21,Attr22,Attr23,Attr24,Attr25,Attr26,Attr27,Attr28,Attr29,Attr30,Attr31,Attr32,Attr33,Attr34,Attr35,Attr36,Attr37,Attr38,Attr39,Satisf
2.170966211,-1.120468133,-1.251384397,1.008949885,-0.199788852,-0.831443435,1,1,-0.523913432,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1
-1.000099176,-0.282345639,1.43702542,-0.05048628,0.171118215,0.171275247,1,0,0.68149597,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1
-1.000099176,0.555776854,0.540888814,-0.670644035,-0.282835347,0.473123648,1,0,0.431350918,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1
-0.207332829,-0.282345639,0.540888814,1.396548481,-0.554485821,0.045996841,1,1,-0.523913432,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1
2.170966211,-1.120468133,-1.251384397,-0.369178459,0.704860694,0.382701856,1,1,-0.231344401,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1
-0.207332829,-0.282345639,0.540888814,-0.369178459,0.030762111,0.268448728,1,1,0.68149597,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1
0.585433518,-0.282345639,-0.355247792,0.638577892,-0.282835347,0.347845242,1,1,0.078791269,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,0,1,1
0.585433518,-1.120468133,0.540888814,-0.954883006,0.995978844,0.222566837,1,1,1.034055619,1,0,0,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1
0.585433518,-0.282345639,-0.355247792,-0.05048628,-0.04322265,0.524415238,1,1,0.68149597,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,0,1,0
1.378199865,-1.120468133,-0.355247792,0.638577892,0.06676936,0.473123648,1,1,0.431350918,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,0,1,1
1.378199865,-1.120468133,-0.355247792,-0.670644035,-0.282835347,0.309953946,1,0,0.431350918,0,0,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,0
2.170966211,-1.120468133,-1.251384397,0.285432504,-0.119999936,0.524415238,1,1,0.431350918,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1
1.378199865,-0.282345639,-1.251384397,1.008949885,-0.812343992,0.171275247,1,1,1.034055619,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1
0.585433518,-1.120468133,0.540888814,-0.05048628,-1.045095447,0.045996841,1,1,0.68149597,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1
1.378199865,-1.120468133,-0.355247792,0.285432504,-0.240888362,0.473123648,1,1,0.431350918,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0,1
1.378199865,-1.120468133,-0.355247792,0.638577892,0.030762111,-0.250083591,0,1,-0.115236307,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1
0.585433518,-0.282345639,-0.355247792,0.285432504,0.06676936,0.268448728,1,1,0.431350918,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1
-1.792865522,2.232021841,-0.355247792,-0.670644035,0.855622741,0.913848646,1,0,1.284200669,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,0
-0.207332829,1.393899348,-1.251384397,0.285432504,-0.369416783,0.268448728,1,1,0.875523546,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1
-0.207332829,-0.282345639,0.540888814,-0.670644035,-0.414129717,0.309953946,1,1,-9.329212418,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,0
0.585433518,-0.282345639,-0.355247792,1.008949885,-1.107695977,-3.440577601,1,1,-0.968086059,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1
-0.207332829,1.393899348,-1.251384397,-0.369178459,0.204744712,0.611802347,1,1,0.078791269,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,1,1
-1.000099176,0.555776854,0.540888814,0.285432504,-0.04322265,-0.176455044,1,0,0.078791269,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1,1
-0.207332829,0.555776854,-0.355247792,-0.369178459,-0.159503245,0.473123648,1,0,0.68149597,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,0,1,0
-1.000099176,1.393899348,-0.355247792,-0.05048628,-0.459847519,0.045996841,1,1,0.431350918,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0,1,1,1
-1.000099176,0.555776854,0.540888814,0.285432504,0.06676936,0.524415238,1,1,0.68149597,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0
-1.000099176,0.555776854,0.540888814,1.396548481,-0.414129717,0.268448728,1,1,1.034055619,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1
-0.207332829,1.393899348,-1.251384397,-0.05048628,-0.506616399,0.414974039,1,1,0.431350918,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,1,1
0.585433518,-1.120468133,0.540888814,0.638577892,1.127273215,-0.033399673,1,0,-1.923350409,0,1,0,1,0,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,1,1,1,0
-0.207332829,-0.282345639,0.540888814,0.285432504,0.270374808,0.355043344,1,1,0.68149597,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1
1.378199865,-1.120468133,-0.355247792,1.008949885,-0.282835347,-1.320887109,1,1,0.078791269,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1
1.378199865,-0.282345639,-1.251384397,0.285432504,-0.414129717,0.382701856,1,1,0.68149597,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1
-0.207332829,1.393899348,-1.251384397,0.638577892,-0.282835347,-0.318168426,1,1,0.68149597,0,0,0,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,1,0
0.585433518,-1.120468133,0.540888814,0.285432504,-0.554485821,0.171275247,0,1,0.078791269,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,1,0
-1.000099176,-0.282345639,1.43702542,-0.369178459,0.270374808,-0.033399673,0,1,0.078791269,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1
-1.000099176,0.555776854,0.540888814,0.285432504,-0.653742415,0.87431748,1,0,1.034055619,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1
0.585433518,0.555776854,-1.251384397,2.223425488,0.06676936,-0.432421554,1,1,0.68149597,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1
-1.792865522,0.555776854,1.43702542,-0.670644035,0.781637984,0.37047242,1,1,0.431350918,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1
-1.000099176,-1.120468133,2.333162026,-1.221895372,0.542025282,0.414974039,1,0,1.034055619,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1
-1.000099176,0.555776854,0.540888814,0.285432504,-0.04322265,0.414974039,1,0,0.68149597,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1
-0.207332829,1.393899348,-1.251384397,0.638577892,-0.554485821,-0.65487344,1,1,1.034055619,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1
-0.207332829,-0.282345639,0.540888814,-1.221895372,1.366885912,1.225285519,1,0,1.284200669,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1
0.585433518,0.555776854,-1.251384397,0.285432504,-0.925392888,-0.734269955,1,1,1.284200669,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1
-0.207332829,1.393899348,-1.251384397,0.285432504,-1.172284154,-3.440577601,1,1,1.284200669,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1
-0.207332829,-0.282345639,0.540888814,-0.369178459,-0.414129717,0.309953946,1,1,0.078791269,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1
0.585433518,-1.120468133,0.540888814,0.285432504,-0.554485821,-0.734269955,1,0,-1.923350409,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1
-0.207332829,-0.282345639,0.540888814,0.285432504,0.171118215,0.473123648,1,1,0.68149597,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,1,1
-0.207332829,-0.282345639,0.540888814,-0.05048628,0.171118215,0.684550257,1,0,0.078791269,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,1
-0.207332829,1.393899348,-1.251384397,-0.05048628,-0.199788852,-0.033399673,1,0,0.68149597,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1
0.585433518,0.555776854,-1.251384397,1.008949885,-1.238990347,0.045996841,1,1,0.875523546,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1
-1.000099176,0.555776854,0.540888814,0.285432504,-0.081249114,-0.285896243,1,0,-0.231344401,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1
0.585433518,-0.282345639,-0.355247792,-0.05048628,0.36501311,0.746867124,1,1,1.034055619,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,1,1
-1.000099176,0.555776854,0.540888814,-1.221895372,0.36501311,0.268448728,1,0,-0.523913432,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,0,1,1
-1.000099176,2.232021841,-1.251384397,-0.369178459,-0.04322265,0.171275247,1,0,0.078791269,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1
-0.207332829,-0.282345639,0.540888814,-0.670644035,-0.159503245,0.171275247,1,0,0.68149597,0,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0
-1.792865522,0.555776854,1.43702542,-0.369178459,-0.414129717,0.615743326,1,0,1.034055619,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,1,1
-0.207332829,0.555776854,-0.355247792,0.638577892,-0.04322265,0.050329964,1,0,-0.523913432,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,1
-1.792865522,1.393899348,0.540888814,0.285432504,-0.159503245,0.524415238,0,1,1.034055619,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,1,1
1.378199865,-0.282345639,-1.251384397,1.396548481,-1.453331208,-1.133291836,1,1,-0.523913432,0,0,1,0,1,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,0
2.170966211,-1.120468133,-1.251384397,0.285432504,-1.238990347,-0.130573154,1,0,-0.523913432,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0,0,0,1,1,1,0
-1.000099176,2.232021841,-1.251384397,-1.471681135,5.325561119,1.33580064,1,1,1.478228245,1,0,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1
-1.000099176,-0.282345639,1.43702542,-0.670644035,1.366885912,0.726055475,1,1,0.431350918,0,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,0
2.170966211,-1.120468133,-1.251384397,0.285432504,-1.238990347,-0.956721841,1,1,0.078791269,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1
-0.207332829,-1.120468133,1.43702542,0.285432504,0.704860694,-0.478303445,1,1,-0.968086059,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0
-0.207332829,0.555776854,-0.355247792,-0.05048628,0.237824408,0.414974039,1,1,1.034055619,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1
0.585433518,-0.282345639,-0.355247792,-0.05048628,-0.04322265,0.268448728,1,0,0.078791269,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,1,1
0.585433518,0.555776854,-1.251384397,0.285432504,-0.159503245,0.347845242,1,1,1.034055619,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1
1.378199865,-1.120468133,-0.355247792,-0.670644035,0.102150368,0.611802347,1,1,1.034055619,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1
-0.207332829,0.555776854,-0.355247792,-0.05048628,-0.86808328,-0.176455044,1,0,-0.968086059,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1
2.170966211,-1.120468133,-1.251384397,1.008949885,-0.04322265,0.268448728,1,0,0.68149597,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,1,1
2.170966211,-1.120468133,-1.251384397,1.008949885,-0.414129717,0.171275247,1,1,0.431350918,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,1,1
-0.207332829,-0.282345639,0.540888814,0.285432504,-0.369416783,0.414974039,1,1,0.078791269,1,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,1,0
0.585433518,-0.282345639,-0.355247792,0.638577892,-0.282835347,0.414974039,1,0,1.034055619,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,1,1
-0.207332829,-0.282345639,0.540888814,-0.954883006,0.36501311,1.048715524,1,1,1.284200669,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1
1.378199865,-0.282345639,-1.251384397,0.638577892,-1.045095447,-0.734269955,1,0,0.68149597,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,1,1
-1.000099176,1.393899348,-0.355247792,1.008949885,0.030762111,0.151224255,1,0,1.034055619,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1,1
0.585433518,-0.282345639,-0.355247792,0.638577892,-0.282835347,-3.440577601,1,0,-0.968086059,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,0,1,0
-0.207332829,-1.120468133,1.43702542,1.008949885,-0.159503245,0.171275247,1,1,0.078791269,0,0,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1
2.170966211,-1.120468133,-1.251384397,-0.05048628,-1.453331208,-0.432421554,1,1,0.078791269,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1
-1.000099176,-0.282345639,1.43702542,-0.954883006,0.995978844,0.684550257,1,0,0.078791269,0,0,1,0,1,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,0,1,0
-1.000099176,0.555776854,0.540888814,-0.369178459,0.270374808,0.416836374,1,0,0.431350918,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1
-0.207332829,-1.120468133,1.43702542,1.008949885,0.270374808,-3.440577601,1,0,-1.923350409,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1
-0.207332829,-1.120468133,1.43702542,-0.05048628,0.704860694,0.716822439,1,1,0.431350918,0,0,1,0,1,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,0
0.585433518,-1.120468133,0.540888814,1.396548481,-0.04322265,0.113125638,1,0,0.431350918,1,1,1,1,1,0,1,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1
1.378199865,-0.282345639,-1.251384397,0.285432504,-0.414129717,-0.65487344,1,0,-0.523913432,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,1,0
-1.000099176,-1.120468133,2.333162026,-0.369178459,1.127273215,0.684550257,1,1,0.237323342,0,0,1,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0
-1.000099176,-0.282345639,1.43702542,0.638577892,-0.282835347,-0.318168426,1,0,-0.523913432,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,1,1
-1.000099176,0.555776854,0.540888814,0.638577892,-0.282835347,-0.089067935,1,0,0.078791269,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1
-0.207332829,1.393899348,-1.251384397,0.285432504,0.204744712,0.285528375,1,0,1.034055619,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1
2.170966211,-1.120468133,-1.251384397,1.008949885,-0.119999936,-1.258570241,1,0,-0.115236307,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,1,1,1
-1.792865522,1.393899348,0.540888814,-0.05048628,-0.282835347,0.707389396,1,0,1.034055619,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,1,1
-0.207332829,1.393899348,-1.251384397,0.285432504,-0.369416783,0.268448728,1,0,0.431350918,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0,1,0,1,1,1
-1.000099176,-0.282345639,1.43702542,-1.471681135,1.728352793,1.062994678,1,1,1.478228245,1,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1
-0.207332829,-1.120468133,1.43702542,-0.05048628,-0.86808328,0.171275247,1,0,0.078791269,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,1,1
0.585433518,-1.120468133,0.540888814,-0.369178459,0.36501311,0.481213202,1,1,0.078791269,0,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0
0.585433518,-1.120468133,0.540888814,1.008949885,-0.282835347,0.094050683,1,1,0.68149597,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,1
1.378199865,-1.120468133,-0.355247792,-0.05048628,-0.282835347,-0.130573154,1,0,-0.968086059,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,1,1
0.585433518,0.555776854,-1.251384397,-0.05048628,0.270374808,0.430255438,1,0,1.034055619,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,1,1,1
1.378199865,-0.282345639,-1.251384397,2.223425488,-0.282835347,-3.440577601,1,0,-0.523913432,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,0,1,0,1,1,1
-0.207332829,-0.282345639,0.540888814,-0.670644035,-0.04322265,0.524415238,1,0,0.078791269,1,0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1
-1.000099176,-0.282345639,1.43702542,0.285432504,0.542025282,-0.130573154,1,0,-1.320645707,0,0,1,0,1,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,1,1,0,1,0,0,1,0,1,0
-0.207332829,0.555776854,-0.355247792,1.008949885,0.171118215,0.826505501,1,1,0.68149597,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1
-0.207332829,-1.120468133,1.43702542,0.285432504,0.542025282,-0.255851559,1,1,0.078791269,0,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,1,1,1
-1.000099176,0.555776854,0.540888814,-0.369178459,-0.414129717,0.285528375,1,1,-0.523913432,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,0,1,1,1,1
0.585433518,0.555776854,-1.251384397,1.008949885,-0.369416783,-1.959440524,1,1,-0.231344401,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1
-0.207332829,1.393899348,-1.251384397,0.638577892,-0.414129717,-0.255851559,0,0,1.034055619,1,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,0
0.585433518,-1.120468133,0.540888814,-0.954883006,0.855622741,0.611802347,1,0,1.034055619,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,0
0.585433518,-0.282345639,-0.355247792,-0.05048628,-0.04322265,0.414974039,1,0,0.68149597,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,0,1,1
-1.000099176,-1.120468133,2.333162026,2.223425488,-0.554485821,-1.736988637,1,1,-0.523913432,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,0,1,1
-0.207332829,1.393899348,-1.251384397,0.285432504,0.171118215,0.382701856,1,0,0.68149597,0,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1
-0.207332829,0.555776854,-0.355247792,0.285432504,-0.159503245,0.473123648,1,1,0.431350918,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1
-0.207332829,-0.282345639,0.540888814,0.638577892,-0.86808328,-3.440577601,1,0,-3.925492086,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1,0,1,1
-1.000099176,1.393899348,-0.355247792,0.638577892,-0.414129717,0.268448728,1,1,0.68149597,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1
0.585433518,-1.120468133,0.540888814,0.638577892,0.36501311,0.649693643,1,1,0.68149597,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,1,1
0.585433518,-1.120468133,0.540888814,0.638577892,0.36501311,0.611802347,1,0,0.68149597,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1
0.585433518,-1.120468133,0.540888814,1.008949885,0.171118215,0.045996841,1,1,1.034055619,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1
-0.207332829,-0.282345639,0.540888814,1.008949885,-0.240888362,0.350017193,1,0,-0.231344401,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1
-1.000099176,1.393899348,-0.355247792,-0.05048628,0.270374808,0.347845242,1,1,0.431350918,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1
-0.207332829,-0.282345639,0.540888814,1.008949885,-0.04322265,-0.432421554,1,1,-0.523913432,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1
0.585433518,-1.120468133,0.540888814,0.285432504,0.542025282,0.591544035,1,0,0.431350918,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1
0.585433518,-0.282345639,-0.355247792,-0.05048628,-0.04322265,0.045996841,1,0,0.078791269,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,0,1,1
-1.792865522,-1.120468133,3.229298631,-0.05048628,0.855622741,0.649693643,1,0,1.034055619,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1
-1.000099176,0.555776854,0.540888814,1.008949885,0.06676936,0.351459165,1,1,0.68149597,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1
-1.000099176,0.555776854,0.540888814,0.285432504,-0.554485821,-0.734269955,1,0,-1.320645707,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,0,1,1
1.378199865,-1.120468133,-0.355247792,1.801373683,-0.04322265,-0.252958025,1,0,0.431350918,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,1,0
0.585433518,0.555776854,-1.251384397,1.008949885,-0.554485821,-0.734269955,1,0,0.431350918,1,1,0,1,0,0,0,0,1,1,1,0,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,0,1,1
