Attr1,Attr2,Attr3,Attr4,Attr5,Attr6,Attr7,Attr8,Attr9,Attr10,Attr11,Attr12,Attr13,Attr14,Attr15,Attr16,Attr17,Attr18,Attr19,Attr20,Attr21,Attr22,Attr23,Attr24,Attr25,Attr26,Attr27,Attr28,Attr29,Attr30,Attr31,Attr32,Attr33,Attr34,Attr35,Attr36,Attr37,Attr38,Attr39,Satisf
0,4,1,169,2.255272505,4.712649702,1,1,4.477121255,1,4.698970004,0,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0,1,1
1,2,2,169,2.193124598,4.204119983,1,0,4.698970004,1,5.301029996,1,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,0,1,1
1,1,3,361,2.008600172,3.146128036,1,1,4.903089987,1,5.176091259,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,1,1
4,0,1,400,2.160168293,3.602059991,1,1,3.397940009,1,5,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,1
2,3,0,400,1.763427994,2.477121255,1,0,4.698970004,1,5.301029996,1,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1
2,3,0,324,2,3.77815125,1,0,4.301029996,0,5,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0,0,1,1,1,1
2,1,2,484,2.008600172,2.84509804,1,0,5,1,5,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1
4,1,0,625,2.158362492,2.602059991,1,1,4.301029996,1,5,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1
4,0,1,484,1.819543936,3.164352856,1,0,4.903089987,1,5,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,1,1
3,2,0,121,2.225309282,4.301029996,1,0,5.698970004,1,5.301029996,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1
0,3,2,169,1.963787827,3.556302501,1,1,5.477121255,1,5.477121255,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,1,1
2,3,0,576,2.225309282,0.301029996,1,1,5,1,5.176091259,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1
0,4,1,144,2.193124598,4.447158031,0,0,5,1,5.301029996,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1
3,2,0,400,1.748188027,4.092018471,1,0,5.477121255,1,5.698970004,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0
2,1,2,441,1.892094603,0.301029996,1,1,4.301029996,1,4.698970004,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,0,1,1
3,2,0,484,1.806179974,2.698970004,1,1,5,1,5.301029996,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,1,0
0,3,2,100,2.380211242,4.556302501,0,0,5.301029996,1,5.698970004,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1
2,2,1,81,2.056904851,4.31386722,1,0,4,1,4.301029996,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,1
2,2,1,256,1.963787827,3.342422681,1,1,4.477121255,0,4.602059991,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,1,1
3,2,0,324,2.033423755,4.079181246,1,0,5,1,5.301029996,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,1,1
2,0,3,441,1.954242509,4.782472624,1,1,5.301029996,1,6,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1
3,1,1,441,2.139879086,4.477121255,1,1,5.698970004,1,5.477121255,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1,1
0,4,1,144,2.193124598,4.643452676,0,0,5,0,5.477121255,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1
2,1,2,400,2.176091259,3.113943352,1,0,5,1,5,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1
3,1,1,529,2.100370545,3.071882007,1,0,5.301029996,1,5.301029996,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,1,1
2,0,3,361,2.086359831,4.120573931,1,1,5.477121255,1,5.301029996,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1
2,1,2,289,2.584331224,4.146128036,1,1,5.301029996,1,5.477121255,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1
2,3,0,169,2.357934847,4.602059991,1,0,5,1,5.477121255,1,1,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1
0,3,2,225,1.924279286,4.51851394,1,1,5.477121255,1,5.477121255,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1
4,0,1,289,2.056904851,4.009450896,1,1,5.301029996,1,5.301029996,0,0,1,0,0,0,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,0
1,4,0,144,2.193124598,4.531478917,0,0,4.477121255,1,5.301029996,1,1,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1
1,2,2,484,1.86332286,3.606381365,1,1,5.301029996,1,5.301029996,1,1,1,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,1,1,1
1,3,1,169,2.440909082,5.064457989,1,0,4.477121255,1,5.698970004,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,1,1
0,5,0,324,2.079181246,4.079181246,1,1,4.698970004,1,5,1,1,0,1,1,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,1,0,1,1,0,1,1
3,1,1,441,1.748188027,4.204119983,1,1,5.176091259,1,5.477121255,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,0,1,1
1,4,0,361,1.982271233,0.301029996,1,0,4,1,4.84509804,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1
1,2,2,256,2.008600172,4,1,0,5.176091259,1,5.301029996,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1,1
2,1,2,400,2.008600172,3.301029996,1,1,4.477121255,1,4.698970004,1,0,1,0,1,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1
4,0,1,484,1.880813592,3.602059991,1,1,4.698970004,1,4.698970004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1
4,1,0,400,1.892094603,3.342422681,1,1,5.477121255,0,5.698970004,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,0
1,2,2,144,1.982271233,4.146128036,0,0,4.477121255,1,5,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,0
3,2,0,441,2.033423755,3.643452676,1,1,5,1,5.301029996,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1
1,3,1,289,2.093421685,4.146748014,1,0,4,0,4.698970004,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1,0
1,0,4,324,2.181843588,3.602059991,1,0,3.698970004,1,4.477121255,1,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1
2,1,2,324,2.033423755,4.093421685,1,1,5.301029996,1,5.477121255,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1
1,2,2,484,1.755874856,1.602059991,1,1,5.698970004,1,5.77815125,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,1,1
2,3,0,400,1.857332496,3.477121255,1,1,5,1,5,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1
3,0,2,529,2.079181246,3.380211242,1,0,5.698970004,1,5.698970004,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1
4,0,1,400,1.973127854,3.920123326,1,1,5.698970004,1,5.698970004,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1
2,1,2,256,2.100370545,4.214843848,0,1,5.176091259,0,5.477121255,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1
0,3,2,361,2.100370545,3.832508913,1,1,5.698970004,1,5.903089987,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1
5,0,0,324,2.033423755,3.662757832,1,0,4.176091259,1,5.176091259,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1
2,1,2,400,2.120573931,4.380211242,1,1,5.176091259,1,5.301029996,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1
1,2,2,225,2.079181246,3.785329835,1,1,5,1,5.301029996,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1
2,2,1,361,2.033423755,3.954242509,0,0,4.698970004,0,5,1,1,1,0,0,1,0,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1
1,1,3,225,2.152288344,4.209515015,1,0,5,1,5,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1
3,0,2,361,2.217483944,3.904174368,1,1,4.698970004,1,4.698970004,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1,0,1,1
2,2,1,289,2.225309282,3.77815125,1,1,4,1,4.698970004,0,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,1,1,0
3,0,2,324,1.954242509,3.77815125,1,1,5,1,5.176091259,0,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1
2,1,2,169,3.284656283,5.619093331,1,0,5.301029996,1,5.301029996,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1
2,3,0,324,1.954242509,3.681241237,1,1,5.301029996,1,5.301029996,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0
2,2,1,289,2.158362492,3.380211242,1,0,4.698970004,1,5,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1
3,0,2,400,2.158362492,3.963787827,1,1,4.903089987,1,4.698970004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,0,1,1
2,2,1,289,2.079181246,4.204119983,1,0,5,1,5,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1
2,2,1,256,2.079181246,4.301029996,1,1,5.301029996,1,5.698970004,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,1
1,2,2,256,2.357934847,4.782472624,1,1,5.698970004,1,5.698970004,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1
3,1,1,441,1.903089987,4.531478917,1,0,5,1,5,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,0,1,1
2,2,1,225,3.186391216,5.314077992,0,1,4.698970004,1,5.301029996,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1
2,2,1,289,1.944482672,3.602059991,1,1,5,1,5,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,1,1,1
2,1,2,400,2.079181246,4.113943352,1,1,4.301029996,0,4.698970004,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,0,1,1
3,0,2,324,2.008600172,3.973127854,1,1,5.301029996,1,5.301029996,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1
0,2,3,324,2.056904851,3.480006943,0,1,4.903089987,1,5.176091259,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,1,1
4,0,1,484,2.193124598,3.698970004,1,0,5.301029996,1,5.301029996,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1
2,2,1,144,1.954242509,4.334453751,1,0,4.698970004,1,4.698970004,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,1
1,3,1,361,2.193124598,4.382017043,1,0,5,1,5,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,1,1
0,2,3,324,2.033423755,4.115943177,1,1,4.477121255,1,4.477121255,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,0,1,1
3,0,2,441,1.477121255,3.77815125,1,1,4.301029996,0,4.301029996,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,1,1
2,3,0,441,2.056904851,4.301029996,1,0,5.477121255,1,5.698970004,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,0,1,1,1,1,1,0
1,2,2,529,1.681241237,3.619093331,1,1,5.301029996,1,5.477121255,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,1,0,0,0,1,1,1,1,1
3,0,2,361,1.954242509,4.204119983,1,0,5,1,5,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1
2,2,1,324,1.86923172,3.903089987,1,1,4.301029996,1,4.477121255,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1
2,0,3,441,2.120573931,3.779596491,1,0,4.698970004,1,4.698970004,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1
1,1,3,225,2.139879086,4.146128036,1,0,4.301029996,1,5,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1
2,1,2,324,2.056904851,4.556302501,1,0,4.477121255,1,4.477121255,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,0,1,1
1,4,0,121,2.139879086,4.041392685,1,0,4.477121255,1,4.698970004,0,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1
5,0,0,361,2.037426498,4.265053789,1,0,4.477121255,1,4.477121255,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1
4,1,0,256,1.954242509,4.056904851,1,0,4.698970004,1,4.698970004,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0
2,1,2,289,2.100370545,4.212187604,0,0,5.477121255,1,5.477121255,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1
2,2,1,361,1.944482672,4,1,0,4,0,4.477121255,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1,0
3,1,1,529,2.056904851,2.819543936,1,0,5.477121255,1,5.477121255,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1
2,2,1,484,2.056904851,3.705863712,1,0,5.301029996,1,5.301029996,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1
2,3,0,484,1.826074803,3.704150517,1,1,5,1,5.176091259,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1,1
3,2,0,576,1.763427994,4.309630167,1,0,5.477121255,1,5.477121255,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1
3,2,0,529,1.812913357,4.086359831,1,1,5.397940009,1,5.397940009,1,0,1,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1
1,2,2,289,2.10720997,3.903089987,1,1,4.301029996,1,4.477121255,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,1,0
2,3,0,361,2.225309282,4.346352974,1,0,5.602059991,1,5.477121255,1,0,1,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,1,0,1,1,1,1,1,0,1,1,1
2,2,1,324,2.025305865,4.644438589,0,0,5.602059991,1,5.698970004,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1
3,1,1,400,1.944482672,3.77815125,1,0,4.477121255,1,4.698970004,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,1,0
4,1,0,441,2.225309282,4.004321374,1,0,5.176091259,1,5.176091259,1,0,1,0,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,0,1,1
2,2,1,361,2.31386722,4.305351369,1,0,5.176091259,1,5,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1
1,1,3,256,2.079181246,4.212187604,1,1,5.477121255,0,5.698970004,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0
2,2,1,484,2.071882007,3.033423755,1,1,5,1,5,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,0,1
2,3,0,324,3.188084374,5.785401025,1,0,5.477121255,1,5.477121255,1,0,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,1,0,1,1,1,1,0,1,1,1,1
4,1,0,484,1.857332496,2.477121255,1,1,3.602059991,1,4.602059991,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,1,1
1,3,1,289,2.235528447,4.51851394,0,1,5.301029996,1,5.698970004,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1
2,1,2,441,2.158362492,4.012837225,1,1,5.602059991,1,5.602059991,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,1,1,1
3,2,0,361,2.283301229,4.382017043,1,1,5.477121255,1,5.477121255,1,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1
2,0,3,121,1.857332496,4.161368002,0,0,4,1,4.301029996,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,1,0
3,0,2,324,2.017033339,3.77815125,1,0,4.477121255,1,5,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0,1
3,2,0,484,2.100370545,2.892094603,1,0,5,1,5,1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,0,1,0,1,1,1,0,0,1,1
1,2,2,289,2.176091259,4.113943352,1,0,5.176091259,1,5.301029996,0,1,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
3,1,1,289,1.982271233,3.779596491,1,1,4,1,4,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,1
1,2,2,400,1.934498451,3.903089987,1,1,4.77815125,0,5.301029996,0,1,1,1,0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,0,1,0,1,1,0,0,0,1,0
3,2,0,529,1.707570176,4.14971165,1,1,5.176091259,1,5.301029996,1,1,1,0,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1,0,1,0,1,1,0
3,1,1,289,2.120573931,3.698970004,1,1,4.301029996,1,4.477121255,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1
2,3,0,324,3.469232743,5.785465086,1,0,5.176091259,1,5.301029996,1,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,1,1,1
2,0,3,256,2.079181246,4.041392685,1,1,4.301029996,1,5.301029996,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1
1,3,1,324,2.079181246,4.556302501,1,1,5.477121255,0,5.698970004,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0
4,0,1,400,1.924279286,3.017033339,1,1,4.698970004,1,4,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1
3,2,0,361,2.100370545,4.305351369,1,1,5.397940009,1,5.301029996,1,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,1,0
2,0,3,196,2.033423755,4.342422681,1,1,5.301029996,1,5.301029996,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
3,0,2,484,1.944482672,3.72427587,1,0,5.301029996,1,5.301029996,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1,1,1,1,1,0,0,1,0
2,1,2,324,2.008600172,4.365487985,1,1,5,1,5.301029996,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,1,1
2,2,1,441,2.193124598,2.602059991,1,0,5.079181246,1,5,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,1
4,1,0,400,1.72427587,3.488550717,1,0,5,0,5.176091259,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0,1,0,1,1,1
2,2,1,400,2.283301229,3.913813852,1,0,5.176091259,1,5.176091259,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1
3,1,1,256,2.225309282,4.225309282,1,1,5.176091259,1,5.176091259,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1
3,2,0,529,1.763427994,2.62324929,1,1,4.301029996,1,4.698970004,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0
3,1,1,289,1.77815125,3.876217841,1,1,4.301029996,1,4.301029996,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1
3,0,2,361,1.982271233,4.017033339,1,1,5.477121255,1,5.698970004,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1
3,1,1,529,1.73239376,2.505149978,1,1,5,1,5.301029996,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1
3,2,0,361,2.008600172,3.716003344,1,0,5.477121255,1,5.477121255,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1
3,1,1,576,1.602059991,2.053078443,1,1,3.698970004,1,5.176091259,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1,1,1,1
1,2,2,484,1.892094603,2.903089987,1,0,4.77815125,1,5,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0,1,1,0,1,1,1
2,2,1,324,1.913813852,3.903089987,1,1,4.698970004,1,5.176091259,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,1,1,1
2,1,2,225,2.093421685,4.700703717,1,0,5.602059991,1,5.477121255,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1
3,1,1,529,1.698970004,2.113943352,1,1,5.301029996,1,5.477121255,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,0
4,1,0,400,1.806179974,0.301029996,1,1,5,1,5.301029996,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1
4,0,1,441,2.120573931,3.301029996,1,1,4.698970004,1,5,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1
0,3,2,289,2.225309282,4.477121255,1,1,4.477121255,0,4.698970004,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0
0,0,5,361,2.089905111,4.209515015,1,0,5.698970004,1,5.84509804,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0
3,1,1,400,1.973127854,4,1,0,5.301029996,1,5.477121255,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1
3,1,1,196,2.225309282,4.481442629,1,0,5.477121255,1,5.698970004,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1
5,0,0,529,2.158362492,3.707570176,1,0,5,1,5.602059991,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0
3,0,2,400,2.193124598,3.755874856,1,0,5.176091259,1,5.301029996,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,0,1
2,2,1,441,1.86923172,3.064457989,1,1,4.698970004,1,5,0,0,1,1,1,1,0,0,1,0,0,1,1,1,1,1,0,0,1,0,1,1,1,0,0,1,1,1,0
