,index,date,movieCd,audiCnt,scrnCnt,showCnt
6635,5,20201025,20203842,5973,148,338
6636,6,20201025,20192271,2324,216,253
6637,7,20201025,20200145,1400,14,16
6638,8,20201025,20209002,1250,15,16
6639,9,20201025,20209005,1200,14,15
6640,0,20201026,20197121,38089,1451,5250
6641,1,20201026,20199816,9746,555,1270
6642,2,20201026,20208508,6773,359,1138
6643,3,20201026,20194424,6566,564,1341
6644,4,20201026,20201122,2470,163,274
6645,5,20201026,20203842,1940,118,268
6646,6,20201026,20209385,1000,1,11
6647,7,20201026,20206826,532,51,57
6648,8,20201026,20196675,513,5,5
6649,9,20201026,20196676,484,187,243
6650,0,20201027,20197121,39667,1487,5313
6651,1,20201027,20199816,8016,570,1247
6652,2,20201027,20208508,6668,366,1080
6653,3,20201027,20194424,6190,580,1334
6654,4,20201027,20209385,3500,4,21
6655,5,20201027,20201122,2343,168,278
6656,6,20201027,20203842,1688,118,263
6657,7,20201027,20206826,825,51,58
6658,8,20201027,20196676,580,196,252
6659,9,20201027,20191408,408,81,102
6660,0,20201028,20197121,67597,1405,5036
6661,1,20201028,20199816,8299,485,864
6662,2,20201028,20145141,7583,439,948
6663,3,20201028,20194424,5812,452,813
6664,4,20201028,20205980,5514,460,946
6665,5,20201028,20208508,5353,252,743
6666,6,20201028,20209304,5214,462,1096
6667,7,20201028,20201122,2318,122,186
6668,8,20201028,20203842,1603,105,191
6669,9,20201028,20193666,1400,22,22
6670,0,20201029,20197121,43432,1395,4968
6671,1,20201029,20199816,5864,469,828
6672,2,20201029,20208508,3737,249,671
6673,3,20201029,20194424,3707,426,756
6674,4,20201029,20145141,3330,425,848
6675,5,20201029,20209304,3210,434,966
6676,6,20201029,20205980,2942,390,717
6677,7,20201029,20203842,2559,100,213
6678,8,20201029,20201122,2040,114,175
6679,9,20201029,20193666,1140,13,13
6680,0,20201030,20197121,78986,1460,5610
6681,1,20201030,20199816,10970,546,1005
6682,2,20201030,20145141,5956,474,987
6683,3,20201030,20194424,5434,442,840
6684,4,20201030,20209304,4579,463,1068
6685,5,20201030,20208508,4357,257,717
6686,6,20201030,20201122,3419,122,194
6687,7,20201030,20203842,3095,104,217
6688,8,20201030,20205980,2919,410,763
6689,9,20201030,20191408,2151,23,37
6690,0,20201031,20197121,158919,1576,6499
6691,1,20201031,20199816,21241,590,1275
6692,2,20201031,20194424,9754,485,951
6693,3,20201031,20145141,8717,481,1007
6694,4,20201031,20209304,7549,475,1045
6695,5,20201031,20208508,6787,254,773
6696,6,20201031,20201122,6011,131,214
6697,7,20201031,20203842,4606,110,239
6698,8,20201031,20205980,3133,424,729
6699,9,20201031,20191408,3091,28,52
6700,0,20201101,20197121,146345,1588,6449
6701,1,20201101,20199816,21896,620,1332
6702,2,20201101,20194424,10007,486,940
6703,3,20201101,20145141,8297,482,999
6704,4,20201101,20209304,6179,466,1000
6705,5,20201101,20208508,6023,255,735
6706,6,20201101,20201122,5955,135,231
6707,7,20201101,20203842,3481,111,239
6708,8,20201101,20205980,3093,407,655
6709,9,20201101,20203936,2679,226,275
6710,0,20201102,20197121,40880,1438,5157
6711,1,20201102,20199816,5929,520,1021
6712,2,20201102,20192193,5192,47,47
6713,3,20201102,20145141,2967,417,737
6714,4,20201102,20194424,2882,408,692
6715,5,20201102,20208508,2470,218,547
6716,6,20201102,20209304,2250,369,719
6717,7,20201102,20201122,2006,115,197
6718,8,20201102,20203842,1019,97,190
6719,9,20201102,20205980,992,280,409
6720,0,20201103,20197121,38567,1443,5121
6721,1,20201103,20199816,6219,529,1030
6722,2,20201103,20145141,3089,426,770
6723,3,20201103,20208508,2690,221,566
6724,4,20201103,20194424,2649,410,680
6725,5,20201103,20209304,2519,390,751
6726,6,20201103,20201122,2088,120,201
6727,7,20201103,20205980,1153,263,395
6728,8,20201103,20203842,932,97,189
6729,9,20201103,20205163,724,60,80
6730,0,20201104,20192193,73064,1573,6235
6731,1,20201104,20197121,32311,983,3375
6732,2,20201104,20199816,3639,375,635
6733,3,20201104,20040734,3428,131,302
6734,4,20201104,20208508,1497,140,255
6735,5,20201104,20145141,1240,185,233
6736,6,20201104,20201122,1154,83,111
6737,7,20201104,20190582,741,4,4
6738,8,20201104,20203842,703,62,106
6739,9,20201104,20200246,696,17,20
6740,0,20201105,20192193,62170,1592,6122
6741,1,20201105,20197121,28757,996,3330
6742,2,20201105,20199816,3210,354,569
6743,3,20201105,20040734,2736,136,309
6744,4,20201105,20203842,2514,72,130
6745,5,20201105,20145141,1800,188,214
6746,6,20201105,20208508,1622,139,253
6747,7,20201105,20201122,1140,82,102
6748,8,20201105,20202601,899,40,58
6749,9,20201105,20178401,827,24,24
6750,0,20201106,20192193,77190,1616,6463
6751,1,20201106,20197121,39417,1025,3642
6752,2,20201106,20199816,3948,369,619
6753,3,20201106,20040734,3044,142,329
6754,4,20201106,20201122,1675,85,120
6755,5,20201106,20208508,1583,148,269
6756,6,20201106,20203842,1566,63,115
6757,7,20201106,20191408,1532,21,26
6758,8,20201106,20145141,1434,194,220
6759,9,20201106,20202601,754,37,53
6760,0,20201107,20192193,178547,1635,7205
6761,1,20201107,20197121,78508,1081,4227
6762,2,20201107,20199816,6982,403,721
6763,3,20201107,20040734,5058,144,371
6764,4,20201107,20201122,3158,102,134
6765,5,20201107,20145141,2230,194,226
6766,6,20201107,20203842,2163,71,125
6767,7,20201107,20191408,2152,19,21
6768,8,20201107,20208508,1892,159,287
6769,9,20201107,20202601,1056,37,55
6770,0,20201108,20192193,167846,1621,7020
6771,1,20201108,20197121,67261,1060,4116
6772,2,20201108,20199816,7060,407,706
6773,3,20201108,20040734,5138,138,355
6774,4,20201108,20201122,2646,92,124
6775,5,20201108,20208508,2244,157,287
6776,6,20201108,20145141,2020,188,221
6777,7,20201108,20203842,1518,67,123
6778,8,20201108,20205163,1062,49,62
6779,9,20201108,20191408,1055,13,14
6780,0,20201109,20192193,46712,1522,5743
6781,1,20201109,20197121,21178,950,3192
6782,2,20201109,20199816,2207,336,521
6783,3,20201109,20040734,1880,141,307
6784,4,20201109,20201122,991,87,111
6785,5,20201109,20208508,965,134,218
6786,6,20201109,20204432,784,5,5
6787,7,20201109,20145141,736,164,185
6788,8,20201109,20203842,505,61,100
6789,9,20201109,20205163,396,44,55
6790,0,20201110,20192193,43635,1552,5678
6791,1,20201110,20197121,19856,989,3153
6792,2,20201110,20199816,3010,347,546
6793,3,20201110,20040734,1995,137,316
6794,4,20201110,20208508,1192,148,242
6795,5,20201110,20201122,927,86,112
6796,6,20201110,20145141,842,176,205
6797,7,20201110,20205163,540,47,57
6798,8,20201110,20203842,484,62,100
6799,9,20201110,20209304,360,70,90
6800,0,20201111,20192193,47775,1518,5529
6801,1,20201111,20197121,22570,985,3227
6802,2,20201111,20209370,3530,114,200
6803,3,20201111,20199816,2847,335,557
6804,4,20201111,20040734,2170,129,304
6805,5,20201111,20205980,1314,15,16
6806,6,20201111,20181983,1237,4,5
6807,7,20201111,20201122,1099,87,125
6808,8,20201111,20208508,1087,126,200
6809,9,20201111,20191408,967,11,12
6810,0,20201112,20192193,34615,1108,3901
6811,1,20201112,20190582,26557,820,2671
6812,2,20201112,20197121,15855,724,2168
6813,3,20201112,20206547,5756,123,243
6814,4,20201112,20204432,3292,453,809
6815,5,20201112,20205969,3133,175,394
6816,6,20201112,20209370,1970,99,153
6817,7,20201112,20203842,1609,58,80
6818,8,20201112,20040734,1199,90,169
6819,9,20201112,20208448,1174,116,132
6820,0,20201113,20192193,49214,1162,4213
6821,1,20201113,20190582,24207,860,2836
6822,2,20201113,20197121,22872,745,2371
6823,3,20201113,20206547,3588,121,248
6824,4,20201113,20204432,2630,421,756
6825,5,20201113,20209370,2089,108,165
6826,6,20201113,20191408,1808,14,20
6827,7,20201113,20040734,1455,96,170
6828,8,20201113,20208448,1186,117,135
6829,9,20201113,20205969,1057,153,321
6830,0,20201114,20192193,110464,1172,4740
6831,1,20201114,20197121,44448,806,2699
6832,2,20201114,20190582,40363,909,3287
6833,3,20201114,20206547,6500,131,261
6834,4,20201114,20208448,5501,178,282
6835,5,20201114,20204432,3945,427,721
6836,6,20201114,20209370,3499,114,184
6837,7,20201114,20040734,2640,113,201
6838,8,20201114,20201122,1842,60,74
6839,9,20201114,19968109,1627,57,59
6840,0,20201115,20192193,103328,1185,4670
6841,1,20201115,20197121,36888,794,2645
6842,2,20201115,20190582,36538,904,3136
6843,3,20201115,20208448,5313,187,311
6844,4,20201115,20206547,4498,128,255
6845,5,20201115,20204432,4009,432,700
6846,6,20201115,20209370,3464,117,184
6847,7,20201115,20040734,2448,107,199
6848,8,20201115,20201122,1430,56,68
6849,9,20201115,20000152,1114,55,56
6850,0,20201116,20192193,30418,1069,3753
6851,1,20201116,20190582,13430,797,2476
6852,2,20201116,20197121,11224,689,2017
6853,3,20201116,20181983,1890,14,14
6854,4,20201116,20204432,1443,349,532
6855,5,20201116,20206547,1371,110,206
6856,6,20201116,20200294,1197,6,7
6857,7,20201116,20209370,1092,107,163
6858,8,20201116,20040734,931,97,166
6859,9,20201116,20208448,638,100,120
6860,0,20201117,20192193,28575,1079,3715
6861,1,20201117,20190582,13426,797,2430
6862,2,20201117,20197121,10389,703,1982
6863,3,20201117,20204432,1691,363,532
6864,4,20201117,20200294,1143,8,9
6865,5,20201117,20209370,1116,101,160
6866,6,20201117,20206547,1077,113,197
6867,7,20201117,20040734,957,95,173
6868,8,20201117,20208448,798,110,132
6869,9,20201117,20199816,638,95,113
6870,0,20201118,20192193,30540,1002,3412
6871,1,20201118,20190582,11837,671,1798
6872,2,20201118,20197121,11141,650,1760
6873,3,20201118,20181983,6411,27,27
6874,4,20201118,20208961,5483,484,954
6875,5,20201118,20209650,4227,372,760
6876,6,20201118,20200583,2621,267,468
6877,7,20201118,20209351,1270,146,319
6878,8,20201118,20200294,1128,8,8
6879,9,20201118,20200419,1096,100,146
6880,0,20201119,20192193,29473,970,3281
6881,1,20201119,20190582,10319,631,1643
6882,2,20201119,20197121,9773,623,1667
6883,3,20201119,20181983,5232,39,39
6884,4,20201119,20208961,3665,452,856
6885,5,20201119,20206547,2893,98,176
6886,6,20201119,20209650,2531,361,675
6887,7,20201119,20200200,2469,189,340
6888,8,20201119,20204098,1740,130,171
6889,9,20201119,20203842,1492,43,56
6890,0,20201120,20192193,31060,937,3142
6891,1,20201120,20200294,26885,680,2296
6892,2,20201120,20197121,10953,572,1514
6893,3,20201120,20190582,8714,567,1367
6894,4,20201120,20208961,2322,386,668
6895,5,20201120,20209650,1675,293,503
6896,6,20201120,20200200,1641,171,285
6897,7,20201120,20181983,1504,15,15
6898,8,20201120,20206547,1445,88,145
6899,9,20201120,20191408,1202,9,9
6900,0,20201121,20192193,62209,1048,3773
6901,1,20201121,20200294,44327,783,2784
6902,2,20201121,20197121,20352,617,1787
6903,3,20201121,20190582,13994,614,1493
6904,4,20201121,20200200,4807,215,446
6905,5,20201121,20208448,2746,166,259
6906,6,20201121,20206547,2715,103,177
6907,7,20201121,20208961,2595,403,657
6908,8,20201121,20209650,2464,277,445
6909,9,20201121,20200246,1258,21,22
6910,0,20201122,20192193,63118,1043,3740
6911,1,20201122,20200294,39615,799,2794
6912,2,20201122,20197121,18809,621,1764
6913,3,20201122,20190582,12791,623,1446
6914,4,20201122,20200200,4391,215,439
6915,5,20201122,20209650,3429,289,458
6916,6,20201122,20208448,2803,162,260
6917,7,20201122,20208961,2376,388,597
6918,8,20201122,20206547,1927,102,167
6919,9,20201122,20209370,1143,74,92
6920,0,20201123,20192193,16777,897,2820
6921,1,20201123,20200294,12619,689,2170
6922,2,20201123,20197121,5077,520,1229
6923,3,20201123,20190582,4079,490,1020
6924,4,20201123,20181983,1459,12,12
6925,5,20201123,20208961,925,294,416
6926,6,20201123,20200200,648,122,174
6927,7,20201123,20206547,560,80,124
6928,8,20201123,20209650,546,225,293
6929,9,20201123,20204098,487,98,111
6930,0,20201124,20192193,13271,893,2707
6931,1,20201124,20200294,10960,684,2101
6932,2,20201124,20197121,4430,496,1152
6933,3,20201124,20190582,3764,501,1016
6934,4,20201124,20208961,999,309,432
6935,5,20201124,20209650,663,208,286
6936,6,20201124,20200200,659,119,163
6937,7,20201124,20206547,552,83,129
6938,8,20201124,20202811,544,1,4
6939,9,20201124,20200583,515,154,188
6940,0,20201125,20181983,35607,1283,4068
6941,1,20201125,20192193,12870,635,1691
6942,2,20201125,20200294,9465,590,1291
6943,3,20201125,20201123,9169,631,1823
6944,4,20201125,20197121,3100,384,578
6945,5,20201125,20190582,1825,267,347
6946,6,20201125,20204008,827,9,9
6947,7,20201125,20200475,826,180,239
6948,8,20201125,20204098,638,63,70
6949,9,20201125,20206547,631,62,83
6950,0,20201126,20181983,24351,1246,3844
6951,1,20201126,20192193,7203,581,1494
6952,2,20201126,20200294,6019,532,1167
6953,3,20201126,20201123,5032,578,1539
6954,4,20201126,20206547,2615,71,93
6955,5,20201126,20197121,1597,310,468
6956,6,20201126,20203842,1534,26,34
6957,7,20201126,20190582,1104,229,280
6958,8,20201126,20201105,905,103,155
6959,9,20201126,20201052,658,79,100
6960,0,20201127,20181983,26694,1248,3977
6961,1,20201127,20200294,8300,606,1376
6962,2,20201127,20192193,8219,623,1644
6963,3,20201127,20201123,4946,577,1455
6964,4,20201127,20197121,1677,324,486
6965,5,20201127,20206547,942,71,95
6966,6,20201127,20190582,931,236,286
6967,7,20201127,20209771,546,104,113
6968,8,20201127,20208961,458,38,40
6969,9,20201127,20201052,437,71,96
6970,0,20201128,20181983,50150,1347,4607
6971,1,20201128,20192193,16279,716,2082
6972,2,20201128,20200294,14847,672,1759
6973,3,20201128,20201123,7861,537,1410
6974,4,20201128,20197121,3457,369,560
6975,5,20201128,20190582,1672,244,311
6976,6,20201128,20206547,1182,75,106
6977,7,20201128,20200200,1076,132,155
6978,8,20201128,20208961,897,38,42
6979,9,20201128,20209771,766,116,125
6980,0,20201129,20181983,45603,1363,4534
6981,1,20201129,20192193,18336,738,2103
6982,2,20201129,20200294,13236,671,1731
6983,3,20201129,20201123,7097,535,1371
6984,4,20201129,20197121,3442,368,561
6985,5,20201129,20190582,1740,252,322
6986,6,20201129,20208961,1068,39,44
6987,7,20201129,20206547,933,78,101
6988,8,20201129,20209771,869,112,122
6989,9,20201129,20200200,806,133,157
6990,0,20201130,20181983,20656,1233,3642
6991,1,20201130,20192193,10376,648,1774
6992,2,20201130,20200294,7120,604,1450
6993,3,20201130,20201123,3256,457,1076
6994,4,20201130,20197121,1946,340,487
6995,5,20201130,20190582,1393,223,281
6996,6,20201130,20209771,625,105,111
6997,7,20201130,20201052,479,77,98
6998,8,20201130,20206547,413,65,87
6999,9,20201130,20200475,360,142,166
7000,0,20201201,20181983,15609,1202,3312
7001,1,20201201,20192193,6213,616,1520
7002,2,20201201,20200294,5441,557,1325
7003,3,20201201,20201123,2562,417,899
7004,4,20201201,20197121,1572,317,437
7005,5,20201201,20190582,1148,228,291
7006,6,20201201,20209771,674,111,124
7007,7,20201201,20200583,518,21,21
7008,8,20201201,20201052,382,74,96
7009,9,20201201,20202611,344,58,83
7010,0,20201202,20181983,13901,1019,2805
7011,1,20201202,20192193,5251,549,1308
7012,2,20201202,20200554,4962,662,1524
7013,3,20201202,20200294,4786,508,1127
7014,4,20201202,20201123,1742,319,563
7015,5,20201202,20197853,1353,208,391
7016,6,20201202,20197121,1064,199,270
7017,7,20201202,20209771,565,59,62
7018,8,20201202,20190582,474,97,116
7019,9,20201202,20201002,393,4,6
7020,0,20201203,20181983,13642,972,2697
7021,1,20201203,20192193,5427,528,1242
7022,2,20201203,20200294,4718,530,1111
7023,3,20201203,20200554,3083,576,1218
7024,4,20201203,20206710,3073,162,372
7025,5,20201203,20206547,2180,65,96
7026,6,20201203,20197853,1365,234,379
7027,7,20201203,20201123,1364,319,481
7028,8,20201203,20149120,1345,16,36
7029,9,20201203,20203842,943,21,25
7030,0,20201204,20181983,13908,1029,2787
7031,1,20201204,20192193,6025,547,1303
7032,2,20201204,20200294,5219,510,1091
7033,3,20201204,20200554,2948,560,1160
7034,4,20201204,20206710,1768,159,342
7035,5,20201204,20201123,1387,317,465
7036,6,20201204,20197853,1243,230,389
7037,7,20201204,20149120,889,16,37
7038,8,20201204,20197121,849,166,221
7039,9,20201204,20164621,679,16,29
7040,0,20201205,20181983,24853,1098,3268
7041,1,20201205,20192193,10793,639,1642
7042,2,20201205,20200294,8270,597,1370
7043,3,20201205,20200554,3818,541,1145
7044,4,20201205,20201123,2259,319,480
7045,5,20201205,20206710,2017,160,350
7046,6,20201205,20197121,1472,195,272
7047,7,20201205,20197853,1418,240,367
7048,8,20201205,20149120,1320,16,36
7049,9,20201205,20164621,965,16,31
7050,0,20201206,20181983,23802,1094,3219
7051,1,20201206,20192193,10040,642,1592
7052,2,20201206,20200294,7125,556,1250
7053,3,20201206,20200554,3174,513,1038
7054,4,20201206,20206710,2013,156,341
7055,5,20201206,20201123,2006,324,472
7056,6,20201206,20197121,1445,194,269
7057,7,20201206,20197853,1285,236,351
7058,8,20201206,20149120,1146,16,37
7059,9,20201206,20206547,912,69,97
7060,0,20201207,20181983,7780,923,2094
7061,1,20201207,20192193,3520,513,1017
7062,2,20201207,20200294,3148,471,884
7063,3,20201207,20200554,1152,370,610
7064,4,20201207,20149120,992,17,34
7065,5,20201207,20206710,955,131,250
7066,6,20201207,20201123,795,242,320
7067,7,20201207,20164621,781,16,26
7068,8,20201207,20197121,706,148,180
7069,9,20201207,20197853,584,187,248
7070,0,20201208,20181983,6584,908,1908
7071,1,20201208,20200294,3040,447,832
7072,2,20201208,20192193,2980,507,933
7073,3,20201208,20200554,1139,371,564
7074,4,20201208,20206710,954,137,246
7075,5,20201208,20149120,783,17,30
7076,6,20201208,20201123,691,229,287
7077,7,20201208,20197853,640,190,249
7078,8,20201208,20197121,498,136,167
7079,9,20201208,20164621,431,16,23
7080,0,20201209,20181983,6508,932,1929
7081,1,20201209,20192193,3230,509,1007
7082,2,20201209,20200294,2948,476,892
7083,3,20201209,20200883,1403,257,435
7084,4,20201209,20149120,1285,17,26
7085,5,20201209,20164621,1067,16,27
7086,6,20201209,20206710,939,133,223
7087,7,20201209,20200554,888,282,435
7088,8,20201209,20197853,775,126,153
7089,9,20201209,20201123,510,142,194
7090,0,20201210,20201002,22214,1044,2927
7091,1,20201210,20181983,7862,637,1296
7092,2,20201210,20192193,3736,427,691
7093,3,20201210,20202366,2545,209,378
7094,4,20201210,20200294,1713,364,504
7095,5,20201210,20203842,953,25,30
7096,6,20201210,20206547,877,63,80
7097,7,20201210,20164621,708,15,23
7098,8,20201210,20149120,698,17,26
