,title,content
58,궁서체) JOB것들을 위해... 이번만큼은 진지합니다.... ㅣ워크맨 X 사람인,finally ~~~~ i just finished watch all ur video  
59,궁서체) JOB것들을 위해... 이번만큼은 진지합니다.... ㅣ워크맨 X 사람인,8:07 와 정곡을 찌르네
60,궁서체) JOB것들을 위해... 이번만큼은 진지합니다.... ㅣ워크맨 X 사람인,이번편은 진짜 워크맨 중 제일 감명깊은 편인것 같습니다
61,궁서체) JOB것들을 위해... 이번만큼은 진지합니다.... ㅣ워크맨 X 사람인,"안녕하세요! 영상에 출연한 최보규 라고 합니다!! 촬영 당시 너무 떨려서 말도 제대로 못하고 걱정 많이했는데 편집 잘 해주셔서 감사합니다...!!!그리고 정말 정말 울고싶지 않았는데 저도 모르게 터져버렸네요  ..보시고 불편하셨을 분들께 죄송합니다!!
저보다 훨씬 더 오래 준비하시고 도전하고 계시는 쇼호스트 준비생 분들이 많으실텐데 제 눈물이 조금 거슬렀다면 사과드려요  ...
제가 힘들었던건 무조건 시험에 떨어져서 라기 보다, 20대 후반이 된 지금, 제가 해오던 일이 아닌 다른일에 도전하게 되면서 과연 이 길이 맞을까, 나는 그동안 잘 걸어왔을까? 이런 생각들이 많이 들더라구요.. 정말 절실하게 지원했는데 좋은 경험 기회주신 워크맨팀 제작진분들 너무 감사합니다.
정말 사전미팅, 촬영 내내 너무 신경써주시고 친절하게 해주셔서 감동이었어요   워크맨 영상이 잘나올 수 밖에 없는 이유인것같아요!
장성규님...    갓성규님!!!!
정말 젠틀하시고 너무현실적인 조언 많이해주셔서 정말 많이 느끼고 배우고 갔습니다! 성규님이 해주신 조언들 잊지않고 살아가겠습니다!
같이 촬영하신 분들 인사도 제대로 못하고 헤어졌는데 많은 이야기 나눠서 너무 좋았어요 감사했습니다!
그리고 정말 응원 댓글 주신 모든 분들 정말 너무너무 감사합니다. 다들 열심히 살고 있고 힘들어하시는 분들이 많다는 걸 알았어요..
job것들 분들! 취준생 분들, 취준생을 준비하고있는 학생분들, 회사에 다니시거나 그밖에 많은 분야에서 일을 하고 계시는 모든분들! 
정말 모두 너무 대단하시고 멋있으세요!!!!(진 심)
어떠한 일을 하던 우리모두 항상 행복합시당!!
홧팅^^ 감사합니다!!!!"
62,궁서체) JOB것들을 위해... 이번만큼은 진지합니다.... ㅣ워크맨 X 사람인,장성규 진짜 좋다 웃길땐 웃기고 진지할땐 진지하고 선넘을땐 넘고      저렇게 자기가 노력한거 다 뒤엎고 새로운거 도전하기가 쉽지 않았을텐데
63,궁서체) JOB것들을 위해... 이번만큼은 진지합니다.... ㅣ워크맨 X 사람인,This was one of the most fun and interesting videos on this channel so far. The seriousness of the topic made the video more fun to watch.
64,궁서체) JOB것들을 위해... 이번만큼은 진지합니다.... ㅣ워크맨 X 사람인,7:59 오.. 압박질문완전무서운데 성규님완전멋있구    압박면접안겪어본 취준생에게 대비를 해갈수있도록 해주는 좋은영상이구 막    
65,궁서체) JOB것들을 위해... 이번만큼은 진지합니다.... ㅣ워크맨 X 사람인,"5:39
샤이 도랏   "
66,궁서체) JOB것들을 위해... 이번만큼은 진지합니다.... ㅣ워크맨 X 사람인,에뛰드 알바 언제할꺼에요 장성규씌
67,궁서체) JOB것들을 위해... 이번만큼은 진지합니다.... ㅣ워크맨 X 사람인,"그곳에선 제가 호 ,,아!
                       "
